station_id,file,size_bytes,size_human,present
38207099999,38207099999.csv,1005072,981.52 KiB,True
38222099999,38222099999.csv,1029129,1005.01 KiB,True
38223099999,38223099999.csv,1087391,1.04 MiB,True
38229099999,38229099999.csv,1064566,1.02 MiB,True
38232099999,38232099999.csv,415074,405.35 KiB,True
38262099999,38262099999.csv,1009380,985.72 KiB,True
38264099999,38264099999.csv,1028762,1004.65 KiB,True
38301099999,38301099999.csv,512876,500.86 KiB,True
38313099999,38313099999.csv,609190,594.91 KiB,True
38316099999,38316099999.csv,985632,962.53 KiB,True
38318099999,38318099999.csv,797028,778.35 KiB,True
38328099999,38328099999.csv,7309495,6.97 MiB,True
38328599999,38328599999.csv,7770981,7.41 MiB,True
38334099999,38334099999.csv,1069870,1.02 MiB,True
38338099999,38338099999.csv,449947,439.40 KiB,True
38339099999,38339099999.csv,733752,716.55 KiB,True
38343099999,38343099999.csv,980965,957.97 KiB,True
38345099999,38345099999.csv,1133644,1.08 MiB,True
38351199999,38351199999.csv,954142,931.78 KiB,True
38353099999,38353099999.csv,1090106,1.04 MiB,True
38353199999,38353199999.csv,5707999,5.44 MiB,True
38388099999,38388099999.csv,914640,893.20 KiB,True
38392099999,38392099999.csv,1122738,1.07 MiB,True
38394099999,38394099999.csv,681855,665.87 KiB,True
38396099999,38396099999.csv,1054537,1.01 MiB,True
38403099999,38403099999.csv,973841,951.02 KiB,True
38403199999,38403199999.csv,5266710,5.02 MiB,True
38403299999,38403299999.csv,5054099,4.82 MiB,True
38413099999,38413099999.csv,997058,973.69 KiB,True
38427099999,38427099999.csv,686225,670.14 KiB,True
38439099999,38439099999.csv,1030529,1006.38 KiB,True
38452099999,38452099999.csv,997559,974.18 KiB,True
38457099999,38457099999.csv,6677503,6.37 MiB,True
38457399999,38457399999.csv,2838229,2.71 MiB,True
38457499999,38457499999.csv,2566727,2.45 MiB,True
38462099999,38462099999.csv,1050395,1.00 MiB,True
38473099999,38473099999.csv,1009311,985.66 KiB,True
38475099999,38475099999.csv,1133049,1.08 MiB,True
38507099999,38507099999.csv,1163816,1.11 MiB,True
38511099999,38511099999.csv,1046108,1021.59 KiB,True
38545099999,38545099999.csv,1069131,1.02 MiB,True
38551099999,38551099999.csv,638340,623.38 KiB,True
38553099999,38553099999.csv,696328,680.01 KiB,True
38565099999,38565099999.csv,887743,866.94 KiB,True
38567099999,38567099999.csv,6409341,6.11 MiB,True
38579099999,38579099999.csv,1017301,993.46 KiB,True
38582099999,38582099999.csv,748977,731.42 KiB,True
38583099999,38583099999.csv,1071047,1.02 MiB,True
38589099999,38589099999.csv,714176,697.44 KiB,True
38598099999,38598099999.csv,985584,962.48 KiB,True
38599099999,38599099999.csv,1118935,1.07 MiB,True
38602099999,38602099999.csv,547,547.00 B,True
38606099999,38606099999.csv,728299,711.23 KiB,True
38611099999,38611099999.csv,7088991,6.76 MiB,True
38613099999,38613099999.csv,1048248,1023.68 KiB,True
38615599999,38615599999.csv,5835809,5.57 MiB,True
38616099999,38616099999.csv,1053676,1.00 MiB,True
38618099999,38618099999.csv,6900438,6.58 MiB,True
38630099999,38630099999.csv,450,450.00 B,True
38647099999,38647099999.csv,1068629,1.02 MiB,True
38656099999,38656099999.csv,966174,943.53 KiB,True
38683099999,38683099999.csv,1053454,1.00 MiB,True
38685099999,38685099999.csv,673454,657.67 KiB,True
38687099999,38687099999.csv,1057038,1.01 MiB,True
38696099999,38696099999.csv,7074153,6.75 MiB,True
38699099999,38699099999.csv,701443,685.00 KiB,True
38705099999,38705099999.csv,1070191,1.02 MiB,True
38708099999,38708099999.csv,684505,668.46 KiB,True
38711099999,38711099999.csv,695846,679.54 KiB,True
38713099999,38713099999.csv,1083321,1.03 MiB,True
38715099999,38715099999.csv,1055861,1.01 MiB,True
38718099999,38718099999.csv,982814,959.78 KiB,True
38719099999,38719099999.csv,1048007,1023.44 KiB,True
38725099999,38725099999.csv,1064859,1.02 MiB,True
38734099999,38734099999.csv,519445,507.27 KiB,True
38744099999,38744099999.csv,1109931,1.06 MiB,True
38750099999,38750099999.csv,1027750,1003.66 KiB,True
38763099999,38763099999.csv,1082663,1.03 MiB,True
38774099999,38774099999.csv,1052148,1.00 MiB,True
38799099999,38799099999.csv,986359,963.24 KiB,True
38806099999,38806099999.csv,999783,976.35 KiB,True
38812099999,38812099999.csv,983579,960.53 KiB,True
38815099999,38815099999.csv,681377,665.41 KiB,True
38816099999,38816099999.csv,723785,706.82 KiB,True
38818099999,38818099999.csv,705666,689.13 KiB,True
38827099999,38827099999.csv,706650,690.09 KiB,True
38828099999,38828099999.csv,683079,667.07 KiB,True
38829099999,38829099999.csv,678696,662.79 KiB,True
38836099999,38836099999.csv,7848334,7.48 MiB,True
38838099999,38838099999.csv,1011392,987.69 KiB,True
38842099999,38842099999.csv,1037,1.01 KiB,True
38844099999,38844099999.csv,989114,965.93 KiB,True
38846099999,38846099999.csv,1130842,1.08 MiB,True
38847099999,38847099999.csv,961420,938.89 KiB,True
38851099999,38851099999.csv,1014547,990.77 KiB,True
38856099999,38856099999.csv,882405,861.72 KiB,True
38869099999,38869099999.csv,575292,561.81 KiB,True
38875099999,38875099999.csv,1040027,1015.65 KiB,True
38878099999,38878099999.csv,999017,975.60 KiB,True
38880099999,38880099999.csv,4209300,4.01 MiB,True
38886099999,38886099999.csv,1050340,1.00 MiB,True
38895099999,38895099999.csv,995703,972.37 KiB,True
38911099999,38911099999.csv,997832,974.45 KiB,True
38915099999,38915099999.csv,1047844,1023.29 KiB,True
38921099999,38921099999.csv,640550,625.54 KiB,True
38927099999,38927099999.csv,6683414,6.37 MiB,True
38930099999,38930099999.csv,379503,370.61 KiB,True
38932099999,38932099999.csv,498305,486.63 KiB,True
38933099999,38933099999.csv,1059912,1.01 MiB,True
38943099999,38943099999.csv,625,625.00 B,True
38944099999,38944099999.csv,1037539,1013.22 KiB,True
38947099999,38947099999.csv,1015353,991.56 KiB,True
38951099999,38951099999.csv,971247,948.48 KiB,True
38954099999,38954099999.csv,1058684,1.01 MiB,True
38957099999,38957099999.csv,1001831,978.35 KiB,True
38966099999,38966099999.csv,559,559.00 B,True
38974099999,38974099999.csv,1021277,997.34 KiB,True
38987099999,38987099999.csv,1016879,993.05 KiB,True
40001099999,40001099999.csv,1471743,1.40 MiB,True
40005099999,40005099999.csv,438,438.00 B,True
40007099999,40007099999.csv,1318439,1.26 MiB,True
40016099999,40016099999.csv,419,419.00 B,True
40022099999,40022099999.csv,651793,636.52 KiB,True
40025099999,40025099999.csv,3666482,3.50 MiB,True
40030099999,40030099999.csv,600259,586.19 KiB,True
40039099999,40039099999.csv,825,825.00 B,True
40045099999,40045099999.csv,418,418.00 B,True
40066099999,40066099999.csv,182590,178.31 KiB,True
40080099999,40080099999.csv,3317390,3.16 MiB,True
40100099999,40100099999.csv,3502707,3.34 MiB,True
40101099999,40101099999.csv,76708,74.91 KiB,True
40103099999,40103099999.csv,550721,537.81 KiB,True
40153099999,40153099999.csv,2519604,2.40 MiB,True
40155099999,40155099999.csv,1956221,1.87 MiB,True
40176199999,40176199999.csv,1184711,1.13 MiB,True
40179099999,40179099999.csv,2856838,2.72 MiB,True
40180099999,40180099999.csv,8690629,8.29 MiB,True
40183099999,40183099999.csv,2246128,2.14 MiB,True
40190099999,40190099999.csv,2077934,1.98 MiB,True
40192199999,40192199999.csv,1983498,1.89 MiB,True
40199099999,40199099999.csv,2535912,2.42 MiB,True
40250099999,40250099999.csv,440,440.00 B,True
40255099999,40255099999.csv,497052,485.40 KiB,True
40260099999,40260099999.csv,634085,619.22 KiB,True
40265099999,40265099999.csv,992571,969.31 KiB,True
40270099999,40270099999.csv,4274730,4.08 MiB,True
40272099999,40272099999.csv,4267955,4.07 MiB,True
40285099999,40285099999.csv,648,648.00 B,True
40296099999,40296099999.csv,407684,398.13 KiB,True
40305099999,40305099999.csv,37116,36.25 KiB,True
40310099999,40310099999.csv,648352,633.16 KiB,True
40340099999,40340099999.csv,3957322,3.77 MiB,True
40356099999,40356099999.csv,3676274,3.51 MiB,True
40357099999,40357099999.csv,3579500,3.41 MiB,True
40360099999,40360099999.csv,3595044,3.43 MiB,True
40361099999,40361099999.csv,3622996,3.46 MiB,True
40362099999,40362099999.csv,3545785,3.38 MiB,True
40373099999,40373099999.csv,3599655,3.43 MiB,True
40375099999,40375099999.csv,3607271,3.44 MiB,True
40377099999,40377099999.csv,442,442.00 B,True
40394099999,40394099999.csv,3635891,3.47 MiB,True
40400099999,40400099999.csv,3455571,3.30 MiB,True
40401099999,40401099999.csv,3924191,3.74 MiB,True
40405099999,40405099999.csv,3530627,3.37 MiB,True
40414099999,40414099999.csv,2748024,2.62 MiB,True
40415099999,40415099999.csv,3936592,3.75 MiB,True
40416099999,40416099999.csv,2600952,2.48 MiB,True
40417099999,40417099999.csv,519,519.00 B,True
40418099999,40418099999.csv,651,651.00 B,True
40419499999,40419499999.csv,859520,839.38 KiB,True
40420099999,40420099999.csv,3592296,3.43 MiB,True
40430099999,40430099999.csv,3967491,3.78 MiB,True
40435099999,40435099999.csv,991225,967.99 KiB,True
40437099999,40437099999.csv,3833761,3.66 MiB,True
40439099999,40439099999.csv,3549861,3.39 MiB,True
40550099999,40550099999.csv,153478,149.88 KiB,True
40553099999,40553099999.csv,141362,138.05 KiB,True
40573099999,40573099999.csv,156857,153.18 KiB,True
40573699999,40573699999.csv,3875267,3.70 MiB,True
40580099999,40580099999.csv,139530,136.26 KiB,True
40581099999,40581099999.csv,128465,125.45 KiB,True
40582099999,40582099999.csv,4047474,3.86 MiB,True
40585099999,40585099999.csv,128883,125.86 KiB,True
40586099999,40586099999.csv,143772,140.40 KiB,True
40587099999,40587099999.csv,63445,61.96 KiB,True
40592099999,40592099999.csv,152146,148.58 KiB,True
40594099999,40594099999.csv,142942,139.59 KiB,True
40602099999,40602099999.csv,347174,339.04 KiB,True
40603099999,40603099999.csv,425033,415.07 KiB,True
40604099999,40604099999.csv,534,534.00 B,True
40605099999,40605099999.csv,239770,234.15 KiB,True
40606099999,40606099999.csv,263852,257.67 KiB,True
40607099999,40607099999.csv,10206,9.97 KiB,True
40608099999,40608099999.csv,846278,826.44 KiB,True
40611099999,40611099999.csv,277478,270.97 KiB,True
40616099999,40616099999.csv,463,463.00 B,True
40620099999,40620099999.csv,9573,9.35 KiB,True
40621099999,40621099999.csv,797486,778.79 KiB,True
40622099999,40622099999.csv,269375,263.06 KiB,True
40623099999,40623099999.csv,2754722,2.63 MiB,True
40627099999,40627099999.csv,589,589.00 B,True
40629099999,40629099999.csv,395203,385.94 KiB,True
40631099999,40631099999.csv,216788,211.71 KiB,True
40632099999,40632099999.csv,575580,562.09 KiB,True
40633099999,40633099999.csv,408601,399.02 KiB,True
40634099999,40634099999.csv,411187,401.55 KiB,True
40635699999,40635699999.csv,3041027,2.90 MiB,True
40637099999,40637099999.csv,507808,495.91 KiB,True
40638099999,40638099999.csv,458576,447.83 KiB,True
40642099999,40642099999.csv,477726,466.53 KiB,True
40645099999,40645099999.csv,638825,623.85 KiB,True
40646099999,40646099999.csv,539894,527.24 KiB,True
40650099999,40650099999.csv,3643911,3.48 MiB,True
40655099999,40655099999.csv,518050,505.91 KiB,True
40656099999,40656099999.csv,648541,633.34 KiB,True
40657099999,40657099999.csv,714778,698.03 KiB,True
40658099999,40658099999.csv,142027,138.70 KiB,True
40660099999,40660099999.csv,690554,674.37 KiB,True
40662099999,40662099999.csv,505526,493.68 KiB,True
40664099999,40664099999.csv,738599,721.29 KiB,True
40665099999,40665099999.csv,556273,543.24 KiB,True
40666099999,40666099999.csv,525607,513.29 KiB,True
40670099999,40670099999.csv,2861097,2.73 MiB,True
40672099999,40672099999.csv,751932,734.31 KiB,True
40674099999,40674099999.csv,751651,734.03 KiB,True
40675099999,40675099999.csv,687142,671.04 KiB,True
40676099999,40676099999.csv,745650,728.17 KiB,True
40680099999,40680099999.csv,755088,737.39 KiB,True
40689099999,40689099999.csv,2776860,2.65 MiB,True
40690099999,40690099999.csv,764884,746.96 KiB,True
40691099999,40691099999.csv,509372,497.43 KiB,True
40700099999,40700099999.csv,3679134,3.51 MiB,True
40701099999,40701099999.csv,1255858,1.20 MiB,True
40703099999,40703099999.csv,2608798,2.49 MiB,True
40703699999,40703699999.csv,1422179,1.36 MiB,True
40703799999,40703799999.csv,2225688,2.12 MiB,True
40704099999,40704099999.csv,1271103,1.21 MiB,True
40706099999,40706099999.csv,8001834,7.63 MiB,True
40710099999,40710099999.csv,1356191,1.29 MiB,True
40712099999,40712099999.csv,5832027,5.56 MiB,True
40712599999,40712599999.csv,1673183,1.60 MiB,True
40712699999,40712699999.csv,1572910,1.50 MiB,True
40712799999,40712799999.csv,15565,15.20 KiB,True
40713099999,40713099999.csv,3675134,3.50 MiB,True
40716099999,40716099999.csv,1232710,1.18 MiB,True
40718099999,40718099999.csv,1370732,1.31 MiB,True
40719099999,40719099999.csv,6034756,5.76 MiB,True
40721099999,40721099999.csv,1225534,1.17 MiB,True
40723099999,40723099999.csv,4440929,4.24 MiB,True
40726099999,40726099999.csv,1211752,1.16 MiB,True
40727099999,40727099999.csv,1229270,1.17 MiB,True
40729099999,40729099999.csv,3057425,2.92 MiB,True
40730099999,40730099999.csv,4358272,4.16 MiB,True
40731099999,40731099999.csv,4481836,4.27 MiB,True
40732099999,40732099999.csv,4364465,4.16 MiB,True
40734099999,40734099999.csv,655,655.00 B,True
40735099999,40735099999.csv,693876,677.61 KiB,True
40736099999,40736099999.csv,1811250,1.73 MiB,True
40737099999,40737099999.csv,1287652,1.23 MiB,True
40738099999,40738099999.csv,4682513,4.47 MiB,True
40739099999,40739099999.csv,3615605,3.45 MiB,True
40740099999,40740099999.csv,1208265,1.15 MiB,True
40743099999,40743099999.csv,2784693,2.66 MiB,True
40745099999,40745099999.csv,7386602,7.04 MiB,True
40746099999,40746099999.csv,90484,88.36 KiB,True
40747099999,40747099999.csv,4273838,4.08 MiB,True
40754099999,40754099999.csv,8419342,8.03 MiB,True
40756099999,40756099999.csv,87398,85.35 KiB,True
40757099999,40757099999.csv,1268265,1.21 MiB,True
40762099999,40762099999.csv,1272592,1.21 MiB,True
40763099999,40763099999.csv,2193717,2.09 MiB,True
40766099999,40766099999.csv,6977292,6.65 MiB,True
40769099999,40769099999.csv,2202765,2.10 MiB,True
40770099999,40770099999.csv,94704,92.48 KiB,True
40780099999,40780099999.csv,523,523.00 B,True
40780199999,40780199999.csv,2876204,2.74 MiB,True
40780299999,40780299999.csv,4477873,4.27 MiB,True
40780399999,40780399999.csv,2506824,2.39 MiB,True
40780499999,40780499999.csv,4608644,4.40 MiB,True
40780599999,40780599999.csv,4222054,4.03 MiB,True
40780699999,40780699999.csv,4083648,3.89 MiB,True
40780799999,40780799999.csv,3289429,3.14 MiB,True
40780899999,40780899999.csv,2755225,2.63 MiB,True
40780999999,40780999999.csv,1485186,1.42 MiB,True
40782299999,40782299999.csv,4613093,4.40 MiB,True
40782399999,40782399999.csv,2872599,2.74 MiB,True
40782499999,40782499999.csv,3982786,3.80 MiB,True
40782599999,40782599999.csv,6541866,6.24 MiB,True
40782699999,40782699999.csv,3299924,3.15 MiB,True
40783099999,40783099999.csv,1222787,1.17 MiB,True
40785099999,40785099999.csv,1794757,1.71 MiB,True
40789099999,40789099999.csv,1161813,1.11 MiB,True
40791099999,40791099999.csv,2555314,2.44 MiB,True
40792099999,40792099999.csv,1219118,1.16 MiB,True
40794099999,40794099999.csv,1205409,1.15 MiB,True
40798099999,40798099999.csv,5136112,4.90 MiB,True
40800099999,40800099999.csv,7487410,7.14 MiB,True
40809099999,40809099999.csv,4310122,4.11 MiB,True
40811099999,40811099999.csv,7390017,7.05 MiB,True
40812099999,40812099999.csv,1716801,1.64 MiB,True
40818099999,40818099999.csv,1745306,1.66 MiB,True
40821099999,40821099999.csv,7300061,6.96 MiB,True
40827099999,40827099999.csv,1207975,1.15 MiB,True
40829099999,40829099999.csv,3598562,3.43 MiB,True
40831099999,40831099999.csv,4258665,4.06 MiB,True
40832099999,40832099999.csv,92634,90.46 KiB,True
40833099999,40833099999.csv,3045779,2.90 MiB,True
40835099999,40835099999.csv,3827898,3.65 MiB,True
40835199999,40835199999.csv,2392203,2.28 MiB,True
40835299999,40835299999.csv,811854,792.83 KiB,True
40835399999,40835399999.csv,410395,400.78 KiB,True
40835499999,40835499999.csv,595475,581.52 KiB,True
40835599999,40835599999.csv,1276178,1.22 MiB,True
40835699999,40835699999.csv,78242,76.41 KiB,True
40835799999,40835799999.csv,443606,433.21 KiB,True
40835999999,40835999999.csv,107759,105.23 KiB,True
40836199999,40836199999.csv,3170244,3.02 MiB,True
40841099999,40841099999.csv,5787964,5.52 MiB,True
40845099999,40845099999.csv,2388496,2.28 MiB,True
40848099999,40848099999.csv,7578265,7.23 MiB,True
40851099999,40851099999.csv,1184933,1.13 MiB,True
40853099999,40853099999.csv,1208130,1.15 MiB,True
40854099999,40854099999.csv,1329372,1.27 MiB,True
40856099999,40856099999.csv,5758731,5.49 MiB,True
40858099999,40858099999.csv,4921204,4.69 MiB,True
40859099999,40859099999.csv,3892466,3.71 MiB,True
40872099999,40872099999.csv,1164279,1.11 MiB,True
40875099999,40875099999.csv,7063471,6.74 MiB,True
40877099999,40877099999.csv,1107802,1.06 MiB,True
40878099999,40878099999.csv,1206035,1.15 MiB,True
40879099999,40879099999.csv,3746363,3.57 MiB,True
40882099999,40882099999.csv,575,575.00 B,True
40883099999,40883099999.csv,3369403,3.21 MiB,True
40893099999,40893099999.csv,3187634,3.04 MiB,True
40898099999,40898099999.csv,2827991,2.70 MiB,True
41024099999,41024099999.csv,3929450,3.75 MiB,True
41031099999,41031099999.csv,994894,971.58 KiB,True
41032099999,41032099999.csv,63944,62.45 KiB,True
41036099999,41036099999.csv,3928062,3.75 MiB,True
41055099999,41055099999.csv,3863746,3.68 MiB,True
41061099999,41061099999.csv,3707011,3.54 MiB,True
41084099999,41084099999.csv,3690795,3.52 MiB,True
41112099999,41112099999.csv,3931983,3.75 MiB,True
41114099999,41114099999.csv,3888383,3.71 MiB,True
41128099999,41128099999.csv,3869139,3.69 MiB,True
41136099999,41136099999.csv,3637772,3.47 MiB,True
41140099999,41140099999.csv,4334971,4.13 MiB,True
41150099999,41150099999.csv,5978512,5.70 MiB,True
41160099999,41160099999.csv,2176154,2.08 MiB,True
41167099999,41167099999.csv,2159989,2.06 MiB,True
41170099999,41170099999.csv,5817088,5.55 MiB,True
41170399999,41170399999.csv,6073319,5.79 MiB,True
41170599999,41170599999.csv,3718529,3.55 MiB,True
